,record_id,percent_male,percent_female,percent_child
58884,44395,9.47,90.53,0
58885,44484,5.75,94.25,0
58886,44627,5.43,65.12,29.46
58887,44642,5.15,94.85,0
58888,44764,5.38,94.62,0
58889,44834,35.85,64.15,0
58890,44857,32.1,67.9,0
58891,44867,3.12,83.33,13.54
58892,15968,8.57,91.43,0
58893,40128,13.79,86.21,0
58894,40252,11.93,88.07,0
58895,40289,9.17,63.3,27.52
58896,40324,18.68,81.32,0
58897,40380,16.67,83.33,0
58898,40470,13.58,86.42,0
58899,40592,6.58,48.68,44.74
58900,40642,18.31,81.69,0
58901,23620,7.81,92.19,0
58902,5981,18.87,81.13,0
58903,37289,16.33,83.67,0
58904,59952,7.69,92.31,0
58905,34988,4.67,46.73,48.6
58906,605,11.32,88.68,0
58907,3014,20,80,0
58908,8095,7.83,92.17,0
58909,40389,12.4,87.6,0
58910,47365,3.36,46.22,50.42
58911,55529,8.91,91.09,0
58912,42588,5.6,45.6,48.8
58913,6476,22.39,77.61,0
58914,16197,2.63,70.18,27.19
58915,57580,6.41,93.59,0
58916,57930,16.92,83.08,0
58917,12380,11.83,88.17,0
58918,12486,9.64,90.36,0
58919,12545,20.55,79.45,0
58920,12576,15,37,48
58921,12594,5.05,94.95,0
58922,12729,14.29,85.71,0
58923,12782,8.14,91.86,0
58924,12851,7.21,92.79,0
58925,10244,17.39,82.61,0
58926,27093,15.38,84.62,0
58927,38210,3.38,50,46.62
58928,16533,25.42,74.58,0
58929,52522,15.94,84.06,0
58930,55481,4.27,95.73,0
58931,44142,3.42,48.72,47.86
58932,7348,10.83,89.17,0
58933,41036,4.58,55.73,39.69
58934,27265,15.79,84.21,0
58935,18575,7.21,92.79,0
58936,14737,19.61,80.39,0
58937,53382,20.97,79.03,0
58938,50835,12.5,87.5,0
58939,53236,13.64,86.36,0
58940,42312,7.69,92.31,0
58941,42896,6.12,41.84,52.04
58942,38707,17.28,82.72,0
58943,38243,15.56,84.44,0
58944,2118,8,92,0
58945,16907,8.91,91.09,0
58946,39225,8.33,91.67,0
58947,8667,6.85,49.32,43.84
58948,27005,8.93,91.07,0
58949,47451,3.62,56.52,39.86
58950,54177,12.5,87.5,0
58951,37196,16.18,83.82,0
58952,37326,4.67,44.86,50.47
58953,37341,13.11,86.89,0
58954,37510,4.44,51.85,43.7
58955,37516,21.57,56.86,21.57
58956,37565,28.45,71.55,0
58957,37577,4.6,60.92,34.48
58958,37739,2.94,62.75,34.31
58959,12387,8.55,91.45,0
58960,39710,15.71,84.29,0
58961,5699,7.21,92.79,0
58962,25710,19.7,80.3,0
58963,41852,24.14,75.86,0
58964,38657,14.06,85.94,0
58965,2103,6.14,93.86,0
58966,4090,20.83,79.17,0
58967,4154,60.27,39.73,0
58968,4183,24.69,75.31,0
58969,4205,9.01,90.99,0
58970,4295,11.49,88.51,0
58971,4420,3.45,51.72,44.83
58972,4458,18.67,81.33,0
58973,4525,13.92,86.08,0
58974,25360,11,89,0
58975,25410,31.31,68.69,0
58976,25424,10.99,64.84,24.18
58977,25441,15.73,84.27,0
58978,25569,5,95,0
58979,25595,4.35,95.65,0
58980,25733,20,80,0
58981,25838,3.28,52.46,44.26
58982,47038,22.64,77.36,0
58983,50159,5.98,94.02,0
58984,31671,12.62,87.38,0
58985,17601,18.07,81.93,0
58986,17627,51.85,48.15,0
58987,17650,31.09,68.91,0
58988,17661,4.42,79.65,15.93
58989,17805,4.44,61.11,34.44
58990,17810,6.73,78.85,14.42
58991,17897,19.23,80.77,0
58992,17987,7.25,92.75,0
58993,50807,4.72,46.23,49.06
58994,1424,13.64,86.36,0
58995,1529,6.86,93.14,0
58996,1631,4.67,95.33,0
58997,1726,12.5,87.5,0
58998,1756,4.94,72.84,22.22
58999,1839,22.22,47.22,30.56
59000,1876,11.34,30.93,57.73
59001,1970,4.55,38.18,57.27
59002,50629,15.94,84.06,0
59003,24644,18.18,81.82,0
59004,42589,2.61,65.22,32.17
59005,55085,6.19,93.81,0
59006,55156,7.14,48.41,44.44
59007,55173,39.39,60.61,0
59008,55234,10.17,89.83,0
59009,55338,8,92,0
59010,55351,4.12,71.13,24.74
59011,55420,3.6,79.28,17.12
59012,55537,6.52,93.48,0
59013,58477,7.14,63.1,29.76
59014,53534,17.81,82.19,0
59015,23418,5.15,94.85,0
59016,56838,6.45,93.55,0
59017,49702,3.77,35.85,60.38
59018,38454,4.26,52.13,43.62
59019,38468,55.7,44.3,0
59020,38504,36.67,63.33,0
59021,38506,2.86,77.14,20
59022,38623,13.43,86.57,0
59023,38737,7.56,92.44,0
59024,38764,3.7,77.04,19.26
59025,38875,11.67,88.33,0
59026,1777,9.35,90.65,0
59027,4240,16.67,83.33,0
59028,8007,10.89,89.11,0
59029,33906,14,86,0
59030,26629,5.56,94.44,0
59031,18500,20.97,79.03,0
59032,9311,18.64,81.36,0
59033,58515,6,94,0
59034,57134,10.1,89.9,0
59035,51195,11.11,88.89,0
59036,49976,10.94,89.06,0
59037,55901,14.75,85.25,0
59038,55828,13.64,86.36,0
59039,51445,14.29,85.71,0
59040,26085,11.83,88.17,0
59041,44179,7.61,92.39,0
59042,59690,4.85,95.15,0
59043,59782,2.21,63.24,34.56
59044,59788,6.12,93.88,0
59045,59876,14.81,85.19,0
59046,59943,5.31,75.22,19.47
59047,60042,27.72,72.28,0
59048,60066,50,50,0
59049,60090,13.43,86.57,0
59050,25084,11.54,88.46,0
59051,25205,9.62,90.38,0
59052,25231,2.68,84.82,12.5
59053,25342,12.96,87.04,0
59054,25414,25.58,74.42,0
59055,25439,9.38,44.53,46.09
59056,25481,8.04,91.96,0
59057,25560,4.95,95.05,0
59058,26369,16.67,83.33,0
59059,30365,12.07,87.93,0
59060,17572,7.83,92.17,0
59061,22626,3.33,45.83,50.83
59062,56408,5.08,94.92,0
59063,14012,9.57,90.43,0
59064,4035,20.34,79.66,0
59065,17861,15.69,84.31,0
59066,44904,11.4,88.6,0
59067,10452,8.4,91.6,0
59068,26133,12.5,87.5,0
59069,50296,4.59,95.41,0
59070,2962,14.14,85.86,0
59071,33010,6.41,93.59,0
59072,48876,14.86,85.14,0
59073,17184,13.68,86.32,0
59074,34497,5.88,94.12,0
59075,32547,16,84,0
59076,54749,9.68,90.32,0
59077,14792,7.23,92.77,0
59078,24736,17.74,82.26,0
59079,38284,5.71,94.29,0
59080,38314,15.85,84.15,0
59081,38400,11.76,88.24,0
59082,38481,12.5,31.25,56.25
59083,38505,8.27,43.61,48.12
59084,38511,10.68,89.32,0
59085,38686,5.62,56.18,38.2
59086,38687,4.8,76,19.2
59087,9506,8.2,91.8,0
59088,3563,17.57,82.43,0
59089,20993,15.96,84.04,0
59090,21096,1.94,54.84,43.23
59091,21102,4.44,80,15.56
59092,21244,7.87,92.13,0
59093,21286,32.05,67.95,0
59094,21330,7.41,39.26,53.33
59095,21333,5.8,55.07,39.13
59096,21457,10.74,89.26,0
59097,18211,6.59,58.24,35.16
59098,55763,4.55,95.45,0
59099,55809,10.81,89.19,0
59100,55937,18,82,0
59101,55979,5.33,60,34.67
59102,56058,26.19,54.76,19.05
59103,56090,10,76.25,13.75
59104,56112,5.88,73.95,20.17
59105,56223,27.27,72.73,0
59106,56254,11.11,88.89,0
59107,46301,19.7,80.3,0
59108,21212,13.16,86.84,0
59109,36692,15.73,84.27,0
59110,42994,6.85,93.15,0
59111,8650,9.68,90.32,0
59112,23214,14.29,85.71,0
59113,45605,14.06,85.94,0
59114,17738,21.82,78.18,0
59115,47028,13.13,86.87,0
59116,55864,3.31,66.12,30.58
59117,23392,12.07,87.93,0
59118,4775,12.87,87.13,0
59119,19428,6.25,39.58,54.17
59120,47973,7.08,92.92,0
59121,30376,6.98,93.02,0
59122,24003,2.08,63.19,34.72
59123,28313,10,90,0
59124,29722,6.96,93.04,0
59125,5137,9.92,90.08,0
59126,56760,6.25,93.75,0
59127,55030,6.76,93.24,0
59128,38740,21.74,78.26,0
59129,55795,7.62,92.38,0
59130,46834,13.33,86.67,0
59131,1938,7.69,92.31,0
59132,42058,12.33,87.67,0
59133,17192,8.62,91.38,0
59134,21824,7.5,92.5,0
59135,4487,18.18,81.82,0
59136,40407,5.26,94.74,0
59137,24799,6.49,93.51,0
59138,5619,18.07,81.93,0
59139,8450,6.93,93.07,0
59140,3240,11.84,88.16,0
59141,26888,6.82,93.18,0
59142,54953,2.68,57.05,40.27
59143,54969,12.38,87.62,0
59144,55125,3.75,56.25,40
59145,55146,26.14,73.86,0
59146,55166,23.94,54.93,21.13
59147,55207,8.64,91.36,0
59148,55324,6.52,93.48,0
59149,55372,10.87,89.13,0
59150,35838,10.91,89.09,0
59151,16249,10.64,89.36,0
59152,33584,13.51,86.49,0
59153,43419,24.14,75.86,0
59154,12267,5.81,94.19,0
59155,29440,15.58,84.42,0
59156,3558,7.04,92.96,0
59157,32576,7.25,92.75,0
59158,13284,5.21,94.79,0
59159,31924,7.29,92.71,0
59160,49204,4.55,95.45,0
59161,13624,21.15,78.85,0
59162,17685,14.14,85.86,0
59163,30977,8.97,91.03,0
59164,7329,5.17,94.83,0
59165,53522,4.42,95.58,0
59166,40980,10.48,89.52,0
59167,2176,20,80,0
59168,18797,8.08,91.92,0
59169,16827,4.85,95.15,0
59170,45397,11.82,88.18,0
59171,32551,17.14,82.86,0
59172,16512,8.06,91.94,0
59173,45701,18.52,81.48,0
59174,30283,20,80,0
59175,3088,8.62,91.38,0
59176,37041,2.74,60.96,36.3
59177,5687,6.48,93.52,0
59178,49900,5.95,94.05,0
59179,24385,10.14,89.86,0
59180,42745,9.2,90.8,0
59181,3433,16.3,83.7,0
59182,3329,8.85,91.15,0
59183,35985,2.54,47.46,50
59184,57278,23.33,76.67,0
59185,2258,7.22,92.78,0
59186,29760,19.3,80.7,0
59187,10884,15.22,84.78,0
59188,38349,9.09,90.91,0
59189,19375,19.23,80.77,0
59190,23380,6.9,93.1,0
59191,56481,8.33,91.67,0
59192,12693,13.4,86.6,0
59193,23690,16.98,83.02,0
59194,13434,10.31,89.69,0
59195,48303,13.73,86.27,0
59196,48380,6.15,76.92,16.92
59197,48485,12.15,87.85,0
59198,48531,36.26,63.74,0
59199,48544,11.76,76.47,11.76
59200,48577,7.87,92.13,0
59201,48659,20.75,79.25,0
59202,48727,20.75,79.25,0
59203,57946,15,85,0
59204,39094,23.21,76.79,0
59205,49601,15.38,84.62,0
59206,37707,15,85,0
59207,1293,10.45,89.55,0
59208,41327,14.85,85.15,0
59209,53249,3.15,52.76,44.09
59210,52514,15.38,84.62,0
59211,53473,9.26,90.74,0
59212,48133,7.69,92.31,0
59213,47401,9.8,90.2,0
59214,18261,13.56,86.44,0
59215,48058,10.42,89.58,0
59216,59086,20.37,79.63,0
59217,8668,5.33,61.33,33.33
59218,39941,15.79,84.21,0
59219,44942,4.67,71.96,23.36
59220,8453,23.44,76.56,0
59221,12221,13.51,86.49,0
59222,15228,2.94,32.35,64.71
59223,39916,4.62,46.15,49.23
59224,40477,12.33,87.67,0
59225,17265,7.87,92.13,0
59226,46849,12.7,87.3,0
59227,47343,5.26,94.74,0
59228,48251,17.44,82.56,0
59229,33564,6.67,93.33,0
59230,35720,8.2,91.8,0
59231,13567,11.11,88.89,0
59232,34688,5.61,38.32,56.07
59233,43168,4.96,64.54,30.5
59234,35770,8.47,91.53,0
59235,9337,18.18,81.82,0
59236,7120,10.81,89.19,0
59237,23393,10.2,89.8,0
59238,22614,6.59,93.41,0
59239,54639,8.33,91.67,0
59240,47357,2.61,64.35,33.04
59241,10081,15.28,84.72,0
59242,10210,8,92,0
59243,30584,10,90,0
59244,5605,25.86,74.14,0
59245,42510,3.94,37.8,58.27
59246,24009,4.21,48.42,47.37
59247,495,8.62,91.38,0
59248,852,12.36,87.64,0
59249,503,6.45,93.55,0
59250,635,15.38,84.62,0
59251,657,17.31,82.69,0
59252,753,7.55,92.45,0
59253,829,15.07,84.93,0
59254,914,6.78,35.59,57.63
59255,942,10.71,44.05,45.24
59256,945,2.54,85.59,11.86
59257,14955,6.48,93.52,0
59258,15000,4.58,83.97,11.45
59259,15113,12,88,0
59260,15239,3.08,64.62,32.31
59261,15245,14.71,85.29,0
59262,15325,16.67,70.83,12.5
59263,15353,22.22,77.78,0
59264,15397,11.69,88.31,0
59265,28311,7.14,92.86,0
59266,8509,3.5,48.95,47.55
59267,26723,5.88,94.12,0
59268,21868,7.45,52.13,40.43
59269,41648,9.89,90.11,0
59270,13547,6.76,93.24,0
59271,18182,10.53,89.47,0
59272,45722,12.96,87.04,0
59273,45565,5,95,0
59274,37188,11.11,88.89,0
59275,21819,11.32,88.68,0
59276,43280,16.88,83.12,0
59277,9809,17.65,82.35,0
59278,26149,5.88,94.12,0
59279,26247,19.18,80.82,0
59280,26301,25.68,74.32,0
59281,26318,20,80,0
59282,26334,4.13,75.21,20.66
59283,26473,7.27,92.73,0
59284,26495,12.96,87.04,0
59285,26623,8.79,91.21,0
59286,50395,9.2,90.8,0
59287,31024,14.56,85.44,0
59288,31135,4.11,60.96,34.93
59289,31141,7.69,76.92,15.38
59290,31305,2.73,35.45,61.82
59291,31318,31.62,68.38,0
59292,31338,38.14,61.86,0
59293,31373,15.87,84.13,0
59294,31552,4.2,52.1,43.7
59295,16531,10.53,89.47,0
59296,44891,6.12,93.88,0
59297,44957,5.88,94.12,0
59298,45050,5.07,73.91,21.01
59299,45193,11.02,88.98,0
59300,45290,2.17,58.7,39.13
59301,45305,20.99,79.01,0
59302,45328,10,73.75,16.25
59303,45386,11.49,88.51,0
59304,46609,14,86,0
59305,43351,17.24,82.76,0
59306,44756,6.59,93.41,0
59307,29447,14.89,85.11,0
59308,4730,12.5,87.5,0
59309,55359,23.21,76.79,0
59310,16616,11.9,88.1,0
59311,3973,8.7,91.3,0
59312,884,4,47,49
59313,909,47.37,52.63,0
59314,939,12.05,31.33,56.63
59315,994,18.18,81.82,0
59316,1052,13.76,86.24,0
59317,1097,3.37,76.4,20.22
59318,1181,9.86,70.42,19.72
59319,1271,3.74,83.18,13.08
59320,50492,11.11,88.89,0
59321,25239,8.77,91.23,0
59322,17001,17.65,82.35,0
59323,40629,24,76,0
59324,12922,12.36,87.64,0
59325,44604,10,90,0
59326,14150,7.14,92.86,0
59327,22276,12.84,87.16,0
59328,6085,12,88,0
59329,31500,6.94,93.06,0
59330,51123,7.95,92.05,0
59331,16489,19.67,80.33,0
59332,33893,12.93,87.07,0
59333,50449,10.34,89.66,0
59334,28691,9.09,90.91,0
59335,25345,16.95,83.05,0
59336,16150,28.3,71.7,0
59337,56371,3.36,52.1,44.54
59338,56380,8.57,71.43,20
59339,56541,8.86,44.3,46.84
59340,56543,22.62,77.38,0
59341,56574,44.07,55.93,0
59342,56642,8.05,62.07,29.89
59343,56712,4.13,36.36,59.5
59344,56751,6.72,93.28,0
59345,12477,10.09,89.91,0
59346,11829,7.89,92.11,0
59347,29372,7.41,92.59,0
59348,35069,8.11,91.89,0
59349,31706,5.34,64.12,30.53
59350,43247,10.77,89.23,0
59351,33788,8.93,91.07,0
59352,32958,5.08,94.92,0
59353,23379,12.1,87.9,0
59354,47548,15.19,84.81,0
59355,47617,35.64,64.36,0
59356,47652,22.37,77.63,0
59357,47666,14.89,85.11,0
59358,47794,11.86,88.14,0
59359,47863,10.67,89.33,0
59360,47954,8.41,91.59,0
59361,48087,5.38,59.14,35.48
59362,14421,25.49,74.51,0
59363,22838,9.76,90.24,0
59364,34203,8.42,91.58,0
59365,5547,24.53,75.47,0
59366,19625,10.19,89.81,0
59367,39433,11.24,88.76,0
59368,51922,13.33,86.67,0
59369,48937,5.07,43.48,51.45
59370,11133,5.36,34.82,59.82
59371,58261,9.9,90.1,0
59372,22805,12.36,87.64,0
59373,24283,23.44,76.56,0
59374,30592,9.18,90.82,0
59375,26948,3.87,47.74,48.39
59376,57770,11.82,88.18,0
59377,33078,11.21,88.79,0
59378,47744,6.54,33.64,59.81
59379,52799,24.14,75.86,0
59380,59674,14.29,85.71,0
59381,13290,4.76,52.38,42.86
59382,8112,14.58,85.42,0
59383,9791,6.85,93.15,0
59384,17561,9.38,90.62,0
59385,17624,11.76,52.94,35.29
59386,17653,22.99,77.01,0
59387,17726,1.95,51.3,46.75
59388,17763,12.9,87.1,0
59389,17818,8.25,91.75,0
59390,17973,5.43,62.02,32.56
59391,18065,6.31,52.25,41.44
59392,29103,13.76,86.24,0
59393,47253,23.21,76.79,0
59394,31519,17.57,82.43,0
59395,31563,9.17,90.83,0
59396,31700,16,84,0
59397,31805,2.36,51.97,45.67
59398,31814,34.69,65.31,0
59399,31850,50,50,0
59400,31889,15.79,84.21,0
59401,31949,8.43,69.88,21.69
59402,35978,17.74,82.26,0
59403,39499,7.14,92.86,0
59404,19959,5.21,94.79,0
59405,54303,18.67,81.33,0
59406,43716,10.19,89.81,0
59407,29917,4,52,44
59408,27287,7.48,92.52,0
59409,15310,7.22,45.36,47.42
59410,56628,11.59,88.41,0
59411,32912,8.62,91.38,0
59412,57737,10,90,0
59413,20880,10.17,89.83,0
59414,5300,4.51,53.38,42.11
59415,45694,12.63,87.37,0
59416,22371,12.28,87.72,0
59417,50233,5.75,94.25,0
59418,59702,1.9,56.96,41.14
59419,22627,2.36,66.14,31.5
59420,13777,7.69,92.31,0
59421,47672,13.33,86.67,0
59422,51567,1.94,53.55,44.52
59423,34555,3.06,32.65,64.29
59424,26465,5.5,94.5,0
59425,49998,10.47,89.53,0
59426,50066,9.9,90.1,0
59427,50178,2.21,58.82,38.97
59428,50197,13.16,44.74,42.11
59429,50200,45.57,54.43,0
59430,50288,5.66,33.02,61.32
59431,50308,9.86,90.14,0
59432,50430,5.38,64.52,30.11
59433,18007,13.13,86.87,0
59434,59740,11.24,88.76,0
59435,36514,17.57,82.43,0
59436,55508,12.99,87.01,0
59437,56003,22.39,77.61,0
59438,47844,3.81,46.67,49.52
59439,18878,23.81,76.19,0
59440,5709,11.38,88.62,0
59441,4851,12.5,87.5,0
59442,59958,12.33,87.67,0
59443,42554,15.22,84.78,0
59444,36851,9.17,90.83,0
59445,45369,10.34,89.66,0
59446,21549,9.73,90.27,0
59447,13320,8.7,91.3,0
59448,29504,11.32,88.68,0
59449,15444,7.89,92.11,0
59450,1793,14.81,85.19,0
59451,54165,24.14,75.86,0
59452,39326,11.9,88.1,0
59453,55395,8.74,91.26,0
59454,40608,9.47,90.53,0
59455,40705,11.3,88.7,0
59456,40761,17.58,82.42,0
59457,40801,49.45,50.55,0
59458,40812,11.36,88.64,0
59459,40880,12,88,0
59460,40971,10,90,0
59461,41070,15.79,84.21,0
59462,48237,12.68,87.32,0
59463,56915,23.44,76.56,0
59464,6973,12.5,87.5,0
59465,32607,9.02,90.98,0
59466,6771,9.4,90.6,0
59467,45017,11.61,88.39,0
59468,58101,2.46,41.8,55.74
59469,43037,7.61,92.39,0
59470,22577,15.48,84.52,0
59471,39702,9.86,90.14,0
59472,40177,18.64,81.36,0
59473,12650,5.49,37.36,57.14
59474,50900,7.22,92.78,0
59475,50988,8.96,48.51,42.54
59476,50992,32.22,67.78,0
59477,51035,9.78,90.22,0
59478,51114,11.58,88.42,0
59479,51241,13.21,86.79,0
59480,51342,6.93,50.5,42.57
59481,51344,2.83,80.19,16.98
59482,24681,14.89,85.11,0
59483,38180,18.57,81.43,0
59484,74,17.65,82.35,0
59485,20878,11.25,88.75,0
59486,39733,16.48,83.52,0
59487,41159,8.94,91.06,0
59488,51097,4.31,35.34,60.34
59489,29093,16.67,83.33,0
59490,21522,9.73,90.27,0
59491,48916,5.36,94.64,0
59492,15956,5.93,94.07,0
59493,10052,7.95,92.05,0
59494,10159,16.52,28.7,54.78
59495,10162,16.87,59.04,24.1
59496,10201,25.93,74.07,0
59497,10331,7.5,92.5,0
59498,10404,16.48,83.52,0
59499,10537,9.57,90.43,0
59500,10642,22.58,77.42,0
59501,39043,4.21,33.68,62.11
59502,37161,16.22,83.78,0
59503,22955,9.17,90.83,0
59504,53879,6.02,93.98,0
59505,9499,8.33,91.67,0
59506,36969,18,82,0
59507,24834,12.93,87.07,0
59508,37119,11.97,88.03,0
59509,3526,12.09,87.91,0
59510,49296,17.65,82.35,0
59511,23831,4.05,53.38,42.57
59512,23892,6.36,93.64,0
59513,24012,3.7,63.89,32.41
59514,24039,23.64,76.36,0
59515,24060,36.54,63.46,0
59516,24078,4.44,78.52,17.04
59517,24223,2.74,47.95,49.32
59518,24319,2.92,55.47,41.61
59519,42490,11.48,88.52,0
59520,17119,4.2,53.85,41.96
59521,17135,18.18,81.82,0
59522,17211,41.94,58.06,0
59523,17224,22.55,77.45,0
59524,17232,12.07,87.93,0
59525,17353,11.58,88.42,0
59526,17413,11.71,88.29,0
59527,17505,14.86,85.14,0
59528,55495,10.53,89.47,0
59529,15301,12.5,87.5,0
59530,45024,6.94,93.06,0
59531,32113,4.4,49.69,45.91
59532,43200,17.65,82.35,0
59533,27954,9.09,90.91,0
59534,1958,4.65,62.79,32.56
59535,4456,11.61,88.39,0
59536,19852,22.39,77.61,0
59537,12894,2.72,46.94,50.34
59538,51812,8.04,91.96,0
59539,45410,18.84,81.16,0
59540,30682,12.07,87.93,0
59541,57,5.21,60.42,34.38
59542,35521,13.79,86.21,0
59543,4234,13.04,86.96,0
59544,21574,8.33,91.67,0
59545,51057,19.4,80.6,0
59546,13220,2.56,67.52,29.91
59547,18496,9.09,90.91,0
59548,57935,7.94,92.06,0
59549,57982,7.25,92.75,0
59550,58078,9.23,90.77,0
59551,58114,9.09,90.91,0
59552,58283,4.12,63.92,31.96
59553,58288,26.51,73.49,0
59554,58323,10.28,46.73,42.99
59555,58401,4.76,51.43,43.81
59556,11251,14.58,85.42,0
59557,11322,8.47,91.53,0
59558,11435,8.08,91.92,0
59559,11469,12.3,87.7,0
59560,11568,10.09,89.91,0
59561,11636,9.8,60.78,29.41
59562,11673,12.5,45.19,42.31
59563,11758,5.04,54.62,40.34
59564,28852,9.89,90.11,0
59565,1435,10,90,0
59566,15723,13.83,86.17,0
59567,19972,20.31,79.69,0
59568,26049,12.5,87.5,0
59569,18578,7.69,92.31,0
59570,41183,14.29,85.71,0
59571,57952,5.95,41.67,52.38
59572,13709,7.29,92.71,0
59573,51365,10.84,89.16,0
59574,46801,4.72,60.38,34.91
59575,28856,6.85,93.15,0
59576,10070,21.13,78.87,0
59577,11747,2.5,70,27.5
59578,27499,5.49,94.51,0
59579,33763,10.96,89.04,0
59580,22501,4.67,95.33,0
59581,30527,9.21,90.79,0
59582,36539,8.64,91.36,0
59583,44547,2.61,59.48,37.91
59584,15716,8.2,91.8,0
59585,15781,16.67,46.08,37.25
59586,15790,18.68,53.85,27.47
59587,15866,19.61,80.39,0
59588,15933,14.1,85.9,0
59589,16072,9.62,90.38,0
59590,16167,17.31,82.69,0
59591,16251,11.48,88.52,0
59592,58652,14.49,85.51,0
59593,33480,12.07,87.93,0
59594,14275,3.08,62.31,34.62
59595,53393,9.01,90.99,0
59596,45725,16.46,83.54,0
59597,12273,5.26,94.74,0
59598,41870,13.98,86.02,0
59599,50127,5.38,51.54,43.08
59600,15601,10.92,89.08,0
59601,36185,22,78,0
59602,33628,3.97,61.11,34.92
59603,649,5.56,69.84,24.6
59604,41333,8.51,91.49,0
59605,485,6.67,93.33,0
59606,17069,11.48,88.52,0
59607,55222,7.63,92.37,0
59608,7001,10.96,89.04,0
59609,13409,13.56,86.44,0
59610,20812,2.44,43.9,53.66
59611,19325,11.59,88.41,0
59612,13796,15,85,0
59613,53058,4.67,46.67,48.67
59614,9743,6.9,93.1,0
59615,33063,16.92,83.08,0
59616,54725,9.09,90.91,0
59617,56005,13.54,86.46,0
59618,39704,12.61,87.39,0
59619,36234,22.39,77.61,0
59620,53064,4.82,43.37,51.81
59621,828,9.38,90.62,0
59622,9444,20.97,79.03,0
59623,26221,15.85,84.15,0
59624,21611,9.78,90.22,0
59625,46806,2.24,67.91,29.85
59626,57293,5.77,94.23,0
59627,38079,8.43,91.57,0
59628,35282,14.81,85.19,0
59629,11974,22.58,77.42,0
59630,17412,12.07,87.93,0
59631,4913,15.79,84.21,0
59632,5990,10.77,89.23,0
59633,36991,11.67,88.33,0
59634,9526,9.38,90.62,0
59635,25609,5.77,94.23,0
59636,8434,2.9,53.62,43.48
59637,35185,12.79,87.21,0
59638,22030,5.47,53.12,41.41
59639,17146,10,90,0
59640,31008,14.29,85.71,0
59641,55393,12.2,87.8,0
59642,20953,15.79,84.21,0
59643,25098,20.83,79.17,0
59644,48703,9.65,90.35,0
59645,49092,7.69,92.31,0
59646,36744,5.5,94.5,0
59647,17005,13.73,86.27,0
59648,14500,8.06,91.94,0
59649,47447,2.78,61.11,36.11
59650,18188,7.58,92.42,0
59651,4114,6.67,93.33,0
59652,45244,9.62,90.38,0
59653,5104,14.29,85.71,0
59654,47523,17.86,82.14,0
59655,11415,5.56,94.44,0
59656,54243,2.68,51.01,46.31
59657,15281,13.98,86.02,0
59658,22152,19.4,80.6,0
59659,37451,12.93,87.07,0
59660,53593,2.68,71.43,25.89
59661,8520,10.1,89.9,0
59662,46614,16.46,83.54,0
59663,54187,13.56,86.44,0
59664,21854,17.24,82.76,0
59665,14175,17.24,82.76,0
59666,11409,10,90,0
59667,28902,11.88,88.12,0
59668,94,6.74,93.26,0
59669,12914,11.11,88.89,0
59670,6972,18.46,81.54,0
59671,42874,6.93,93.07,0
59672,57499,17.57,82.43,0
59673,58495,20.31,79.69,0
59674,43012,9.68,90.32,0
59675,43069,47.83,52.17,0
59676,43085,26.79,73.21,0
59677,43107,10,90,0
59678,43176,4.51,75.94,19.55
59679,43243,19.44,80.56,0
59680,43305,18.29,81.71,0
59681,43368,5.56,82.54,11.9
59682,23332,10,90,0
59683,12276,14.06,85.94,0
59684,19507,6,94,0
59685,38293,14.58,85.42,0
59686,23814,21.67,78.33,0
59687,4130,13.33,86.67,0
59688,39464,11.57,88.43,0
59689,59075,10.53,89.47,0
59690,19564,5.26,94.74,0
59691,19680,20.83,79.17,0
59692,19764,9.84,90.16,0
59693,19812,11.36,88.64,0
59694,19889,55.22,44.78,0
59695,19925,12.7,50,37.3
59696,19998,4.69,47.66,47.66
59697,20006,6.25,66.25,27.5
59698,6296,13.39,86.61,0
59699,6393,28.71,71.29,0
59700,6420,16.67,25.44,57.89
59701,6426,4.2,78.99,16.81
59702,6565,2.34,54.69,42.97
59703,6600,10.34,89.66,0
59704,6711,12.07,87.93,0
59705,6737,12.61,87.39,0
