,crime_id,time_of_incident,loc_id,crime_type,victim_gender
59228,C647848,6/1/18 20:00,KiAm22448,harassment,M
59229,C647884,6/1/18 20:00,SoRu37513,theft,M
59230,C647893,6/1/18 21:00,AmDa11554,harassment,M
59231,C647897,6/1/18 22:00,AkRu03340,severe_assault,F
59232,C647900,6/1/18 23:00,AkRu05103,public_intoxication,F
59233,C647905,6/1/18 23:00,AkRu05509,severe_assault,C
59234,C647913,6/1/18 23:00,KiRu26827,theft,M
59235,C647914,6/1/18 23:00,AmRu13860,sexual_assault,C
59236,C647918,6/2/18 4:00,AkRu04634,severe_assault,F
59237,C647940,6/2/18 6:00,KiRu28007,harassment,M
59238,C647958,6/2/18 7:00,AmRu14733,vandalism,M
59239,C647970,6/2/18 7:00,HaRu17119,theft,F
59240,C647976,6/2/18 8:00,AkRu08886,vandalism,F
59241,C647982,6/2/18 9:00,HaRu17219,severe_assault,M
59242,C647999,6/2/18 10:00,KiRu28305,public_intoxication,M
59243,C648002,6/2/18 11:00,KiRu27664,sexual_assault,M
59244,C648015,6/2/18 11:00,KiRu30226,severe_assault,M
59245,C648049,6/2/18 11:00,AmRu13552,theft,M
59246,C648074,6/2/18 14:00,HaRu18875,theft,F
59247,C648097,6/2/18 14:00,AkRu08344,severe_assault,M
59248,C648101,6/2/18 15:00,HaRu20366,vandalism,M
59249,C648105,6/2/18 16:00,AkRu08508,sexual_assault,C
59250,C648107,6/2/18 17:00,SoRu39227,vandalism,M
59251,C648110,6/2/18 18:00,SoRu38213,theft,M
59252,C648112,6/2/18 19:00,KiRu26035,severe_assault,F
59253,C648133,6/2/18 19:00,HaRu18643,theft,M
59254,C648172,6/2/18 19:00,SoRu37564,severe_assault,F
59255,C648200,6/2/18 20:00,HaRu19579,public_intoxication,M
59256,C648212,6/2/18 21:00,SoRu34676,severe_assault,F
59257,C648214,6/2/18 22:00,AkRu04157,sexual_assault,F
59258,C648217,6/2/18 22:00,HaRu17783,public_intoxication,M
59259,C648219,6/2/18 22:00,AkRu06271,harassment,F
59260,C648231,6/2/18 23:00,KiAm22142,sexual_assault,F
59261,C648237,6/2/18 23:00,KiRu30601,public_intoxication,F
59262,C648238,6/3/18 4:00,AkRu08260,harassment,M
59263,C648240,6/3/18 4:00,HaRu20402,theft,M
59264,C648269,6/3/18 12:00,SoIl32485,theft,C
59265,C648287,6/3/18 13:00,SoRu38497,public_intoxication,C
59266,C648300,6/3/18 16:00,KiRu26026,sexual_assault,F
59267,C648335,6/3/18 17:00,KiRu30661,theft,F
59268,C648344,6/3/18 19:00,KiRu26872,severe_assault,M
59269,C648352,6/3/18 19:00,KiIs24249,sexual_assault,M
59270,C648381,6/4/18 5:00,AkRu03523,public_intoxication,F
59271,C648385,6/4/18 10:00,AkRu03470,theft,C
59272,C648388,6/4/18 10:00,KiRu25584,theft,M
59273,C648389,6/4/18 12:00,KiRu26871,sexual_assault,F
59274,C648396,6/4/18 13:00,AkRu07905,sexual_assault,M
59275,C648408,6/4/18 13:00,AkRu06203,severe_assault,C
59276,C648432,6/4/18 14:00,SoRu38341,vandalism,F
59277,C648435,6/4/18 15:00,AkRu04622,harassment,F
59278,C648437,6/4/18 16:00,AmRu13419,public_intoxication,M
59279,C648445,6/4/18 16:00,KiRu28268,theft,F
59280,C648452,6/4/18 18:00,SoRu38417,harassment,F
59281,C648465,6/4/18 19:00,HaDj16748,sexual_assault,F
59282,C648487,6/4/18 20:00,KiRu25259,theft,F
59283,C648518,6/4/18 21:00,KiRu29592,public_intoxication,F
59284,C648527,6/4/18 22:00,KiRu28957,theft,F
59285,C648539,6/4/18 23:00,AkLu02176,public_intoxication,F
59286,C648562,6/5/18 5:00,AkRu04819,theft,F
59287,C648584,6/5/18 8:00,SoBa31516,harassment,F
59288,C648585,6/5/18 17:00,KiRu27791,theft,F
59289,C648598,6/5/18 18:00,KiRu25869,harassment,F
59290,C648603,6/5/18 19:00,KiZu31295,public_intoxication,F
59291,C648604,6/5/18 20:00,AkRu08886,theft,C
59292,C648611,6/5/18 21:00,KiIs23595,theft,F
59293,C648623,6/5/18 22:00,SoRu34682,harassment,F
59294,C648624,6/5/18 22:00,HaRu20594,harassment,F
59295,C648629,6/5/18 23:00,AkRu08040,theft,F
59296,C648634,6/5/18 23:00,HaRu20684,sexual_assault,F
59297,C648646,6/5/18 23:00,AmAs10859,public_intoxication,M
59298,C648661,6/6/18 4:00,AkRu05448,sexual_assault,C
59299,C648690,6/6/18 4:00,KiRu25897,severe_assault,F
59300,C648711,6/6/18 6:00,AmAs10411,harassment,F
59301,C648713,6/6/18 7:00,KiRu29590,severe_assault,F
59302,C648720,6/6/18 7:00,AkRu08589,severe_assault,F
59303,C648721,6/6/18 9:00,KiZu31219,vandalism,F
59304,C648745,6/6/18 9:00,SoRu35226,sexual_assault,F
59305,C648776,6/6/18 14:00,KiRu25461,murder,F
59306,C648812,6/6/18 14:00,KiRu25250,theft,F
59307,C648824,6/6/18 15:00,KiZu31185,sexual_assault,F
59308,C648825,6/6/18 15:00,KiRu29201,sexual_assault,F
59309,C648837,6/6/18 16:00,AmAs10597,sexual_assault,M
59310,C648846,6/6/18 21:00,SoRu36156,sexual_assault,F
59311,C648861,6/6/18 21:00,HaRu18975,harassment,F
59312,C648865,6/6/18 22:00,AmAs10454,harassment,F
59313,C648866,6/6/18 23:00,KiZu31133,harassment,F
59314,C648873,6/7/18 4:00,AmRu13860,harassment,M
59315,C648893,6/7/18 5:00,AkRu04110,murder,F
59316,C648907,6/7/18 9:00,SoRu39625,harassment,F
59317,C648916,6/7/18 9:00,SoRu37880,sexual_assault,F
59318,C648920,6/7/18 9:00,HaRu19588,theft,F
59319,C648938,6/7/18 9:00,AmRu14745,theft,C
59320,C648955,6/7/18 12:00,HaRu19781,public_intoxication,F
59321,C648963,6/7/18 13:00,KiZu31089,theft,M
59322,C648979,6/7/18 13:00,SoRu36533,sexual_assault,M
59323,C648986,6/7/18 15:00,AkRu03072,sexual_assault,F
59324,C648987,6/7/18 16:00,KiRu29161,harassment,F
59325,C648989,6/7/18 19:00,SoRu39488,harassment,F
59326,C649019,6/7/18 20:00,AmAb09231,vandalism,M
59327,C649025,6/7/18 21:00,AkRu03619,harassment,F
59328,C649026,6/7/18 21:00,SoMa33952,theft,M
59329,C649029,6/7/18 23:00,HaRu17193,harassment,F
59330,C649036,6/8/18 4:00,KiRu26078,vandalism,F
59331,C649041,6/8/18 5:00,KiRu29848,vandalism,F
59332,C649056,6/8/18 5:00,KiRu30461,severe_assault,F
59333,C649105,6/8/18 6:00,AkRu08210,theft,F
59334,C649110,6/8/18 6:00,SoRu34826,theft,C
59335,C649111,6/8/18 8:00,KiZu31022,harassment,F
59336,C649125,6/8/18 8:00,SoRu35756,vandalism,C
59337,C649128,6/8/18 10:00,AmPw12680,sexual_assault,F
59338,C649160,6/8/18 11:00,KiRu28772,murder,F
59339,C649170,6/8/18 12:00,AmAs10551,theft,M
59340,C649183,6/8/18 12:00,AkRu03855,harassment,F
59341,C649191,6/8/18 13:00,AmRu13734,sexual_assault,M
59342,C649205,6/8/18 14:00,HaRu19123,harassment,F
59343,C649217,6/8/18 16:00,AmRu12843,vandalism,M
59344,C649227,6/8/18 18:00,AkRu06708,harassment,F
59345,C649228,6/8/18 18:00,SoRu38596,harassment,F
59346,C649236,6/8/18 18:00,KiZu30972,sexual_assault,F
59347,C649265,6/8/18 18:00,AkRu07935,murder,F
59348,C649273,6/8/18 19:00,SoRu37077,harassment,F
59349,C649276,6/8/18 19:00,SoRu38341,sexual_assault,F
59350,C649284,6/8/18 20:00,KiRu26323,harassment,F
59351,C649285,6/8/18 20:00,KiIs23553,vandalism,C
59352,C649288,6/8/18 20:00,AmAs10558,sexual_assault,M
59353,C649294,6/8/18 21:00,KiRu28380,murder,F
59354,C649317,6/8/18 21:00,AkRu07070,harassment,F
59355,C649406,6/8/18 21:00,HaRu17062,murder,F
59356,C649410,6/8/18 22:00,AmAs10595,theft,C
59357,C649420,6/8/18 22:00,KiZu30841,public_intoxication,M
59358,C649421,6/8/18 22:00,KiRu26195,harassment,F
59359,C649439,6/8/18 22:00,AkRu03843,theft,F
59360,C649448,6/8/18 23:00,KiRu26902,public_intoxication,F
59361,C649455,6/9/18 5:00,AmAm09947,sexual_assault,M
59362,C649474,6/9/18 6:00,KiRu27269,theft,M
59363,C649484,6/9/18 7:00,SoRu34921,sexual_assault,F
59364,C649488,6/9/18 9:00,HaRu17509,public_intoxication,F
59365,C649519,6/9/18 12:00,AmAs10146,public_intoxication,M
59366,C649529,6/9/18 13:00,KiHa23464,severe_assault,M
59367,C649564,6/9/18 13:00,SoRu38251,severe_assault,M
59368,C649567,6/9/18 14:00,AkRu07554,theft,F
59369,C649568,6/9/18 15:00,AkRu08131,theft,F
59370,C649591,6/9/18 15:00,HaRu18476,theft,F
59371,C649595,6/9/18 16:00,SoRu38874,theft,M
59372,C649612,6/9/18 16:00,AkRu03505,public_intoxication,F
59373,C649622,6/9/18 16:00,SoRu37313,theft,F
59374,C649626,6/9/18 16:00,SoRu35321,murder,C
59375,C649628,6/9/18 19:00,AkRu04035,vandalism,F
59376,C649642,6/9/18 21:00,AmAb09260,murder,M
59377,C649683,6/9/18 21:00,HaRu20754,public_intoxication,F
59378,C649704,6/9/18 21:00,KiRu28810,theft,F
59379,C649728,6/9/18 22:00,AmAs10285,theft,M
59380,C649770,6/9/18 22:00,HaRu20112,vandalism,F
59381,C649789,6/9/18 22:00,AkRu08356,sexual_assault,F
59382,C649791,6/9/18 22:00,HaRu20106,theft,F
59383,C649801,6/9/18 22:00,KiZu30709,sexual_assault,C
59384,C649806,6/9/18 23:00,SoRu36943,theft,F
59385,C649816,6/10/18 4:00,SoRu39554,harassment,F
59386,C649827,6/10/18 4:00,HaRu17668,theft,F
59387,C649836,6/10/18 5:00,AmAs10171,harassment,C
59388,C649857,6/10/18 8:00,AkRu07322,severe_assault,F
59389,C649872,6/10/18 13:00,HaRu19434,severe_assault,M
59390,C649900,6/10/18 15:00,SoRu38687,vandalism,F
59391,C649907,6/10/18 15:00,KiRu25851,harassment,F
59392,C649914,6/10/18 16:00,KiRu30494,sexual_assault,C
59393,C649924,6/10/18 17:00,KiRu28972,harassment,M
59394,C649956,6/10/18 17:00,HaRu17246,public_intoxication,M
59395,C649964,6/10/18 19:00,KiRu27739,harassment,F
59396,C649967,6/10/18 19:00,HaRu19707,harassment,F
59397,C649969,6/10/18 20:00,SoRu38629,public_intoxication,M
59398,C649970,6/10/18 21:00,AkRu02906,harassment,M
59399,C649979,6/10/18 23:00,SoCh31914,public_intoxication,F
59400,C649981,6/11/18 4:00,SoRu36552,sexual_assault,F
59401,C650004,6/11/18 5:00,SoRu34846,public_intoxication,F
59402,C650025,6/11/18 6:00,SoRu37481,sexual_assault,F
59403,C650036,6/11/18 7:00,HaRu17708,harassment,F
59404,C650066,6/11/18 11:00,HaAm16010,theft,F
59405,C650068,6/11/18 11:00,KiZu30872,severe_assault,M
59406,C650071,6/11/18 13:00,SoRu35421,sexual_assault,F
59407,C650078,6/11/18 14:00,AmBe11088,theft,M
59408,C650079,6/11/18 16:00,KiRu28862,public_intoxication,F
59409,C650132,6/11/18 16:00,KiZu31259,theft,M
59410,C650136,6/11/18 19:00,AmAs10722,severe_assault,C
59411,C650156,6/11/18 20:00,KiZu30822,public_intoxication,C
59412,C650164,6/11/18 20:00,KiRu30630,harassment,F
59413,C650168,6/11/18 20:00,HaRu20497,sexual_assault,F
59414,C650173,6/11/18 21:00,SoRu35557,theft,F
59415,C650190,6/11/18 21:00,KiIs23949,sexual_assault,M
59416,C650213,6/11/18 21:00,AkRu04557,harassment,F
59417,C650231,6/11/18 21:00,SoRu36896,theft,F
59418,C650250,6/11/18 22:00,AkRu05140,harassment,F
59419,C650251,6/11/18 22:00,KiZu31033,harassment,F
59420,C650268,6/11/18 23:00,KiRu27346,harassment,F
59421,C650272,6/11/18 23:00,KiRu29401,severe_assault,M
59422,C650288,6/12/18 6:00,AkRu06566,public_intoxication,F
59423,C650301,6/12/18 8:00,HaRu19901,theft,F
59424,C650313,6/12/18 10:00,KiZu31317,sexual_assault,F
59425,C650316,6/12/18 11:00,KiRu29479,harassment,F
59426,C650327,6/12/18 14:00,AmAb09004,harassment,F
59427,C650328,6/12/18 15:00,AkRu08107,public_intoxication,F
59428,C650337,6/12/18 17:00,AmRu12831,harassment,M
59429,C650346,6/12/18 20:00,AkRu07107,harassment,F
59430,C650355,6/12/18 20:00,KiMr24748,theft,M
59431,C650359,6/12/18 20:00,AkRu03512,harassment,C
59432,C650369,6/12/18 20:00,AmPw12693,severe_assault,M
59433,C650374,6/12/18 22:00,KiRu26112,sexual_assault,F
59434,C650382,6/12/18 23:00,AmAs10419,vandalism,M
59435,C650414,6/13/18 4:00,AmAb09173,harassment,F
59436,C650418,6/13/18 5:00,AkRu04339,theft,F
59437,C650422,6/13/18 5:00,KiRu25355,harassment,F
59438,C650430,6/13/18 5:00,AkHa00036,murder,F
59439,C650453,6/13/18 6:00,KiRu28470,severe_assault,F
59440,C650496,6/13/18 10:00,SoRu39078,sexual_assault,C
59441,C650499,6/13/18 11:00,SoKo33392,severe_assault,M
59442,C650505,6/13/18 12:00,SoRu35016,harassment,F
59443,C650533,6/13/18 14:00,AkRu06364,theft,F
59444,C650542,6/13/18 14:00,SoRu35421,severe_assault,C
59445,C650545,6/13/18 15:00,KiZu31026,harassment,F
59446,C650553,6/13/18 16:00,SoCh31904,sexual_assault,F
59447,C650556,6/13/18 17:00,KiRu28262,sexual_assault,M
59448,C650564,6/13/18 19:00,HaRu18937,harassment,F
59449,C650576,6/13/18 20:00,KiZu31066,theft,F
59450,C650592,6/13/18 21:00,KiRu25736,sexual_assault,F
59451,C650615,6/13/18 21:00,AkRu02884,theft,F
59452,C650625,6/13/18 21:00,AkRu02884,harassment,F
59453,C650633,6/13/18 23:00,AmAs10878,harassment,F
59454,C650642,6/14/18 4:00,SoMa33952,harassment,F
59455,C650643,6/14/18 4:00,AmBe11029,public_intoxication,M
59456,C650650,6/14/18 5:00,SoRu38722,harassment,F
59457,C650651,6/14/18 6:00,AkRu06394,theft,M
59458,C650653,6/14/18 8:00,SoRu38926,sexual_assault,F
59459,C650654,6/14/18 10:00,AkRu04759,harassment,F
59460,C650662,6/14/18 12:00,KiRu29161,harassment,F
59461,C650664,6/14/18 14:00,SoRu35350,public_intoxication,F
59462,C650670,6/14/18 15:00,AkLu01922,harassment,F
59463,C650671,6/14/18 18:00,AmDa12126,harassment,F
59464,C650674,6/14/18 20:00,KiZu30712,sexual_assault,F
59465,C650693,6/14/18 21:00,AkRu07098,harassment,F
59466,C650700,6/14/18 21:00,AmRu13721,murder,M
59467,C650710,6/14/18 22:00,KiZu30934,harassment,F
59468,C650722,6/14/18 22:00,SoRu39225,harassment,F
59469,C650724,6/14/18 22:00,SoRu37564,theft,F
59470,C650735,6/14/18 23:00,SoRu34912,harassment,F
59471,C650772,6/14/18 23:00,KiRu25276,theft,F
59472,C650774,6/14/18 23:00,SoRu36673,harassment,F
59473,C650776,6/15/18 4:00,AmRu13817,public_intoxication,M
59474,C650781,6/15/18 6:00,AkRu04462,harassment,F
59475,C650813,6/15/18 7:00,AkRu06749,public_intoxication,F
59476,C650831,6/15/18 7:00,KiRu28677,sexual_assault,F
59477,C650846,6/15/18 13:00,AmPw12461,harassment,F
59478,C650850,6/15/18 14:00,KiRu28171,severe_assault,C
59479,C650867,6/15/18 15:00,KiZu31417,sexual_assault,F
59480,C650895,6/15/18 15:00,AmBe11065,theft,M
59481,C650896,6/15/18 15:00,AkRu05922,sexual_assault,F
59482,C650903,6/15/18 15:00,KiZu31086,sexual_assault,F
59483,C650914,6/15/18 16:00,AkRu04090,murder,C
59484,C650917,6/15/18 17:00,AkRu05504,theft,F
59485,C650924,6/15/18 17:00,AkRu05752,sexual_assault,F
59486,C650925,6/15/18 18:00,AmDa11665,vandalism,C
59487,C650990,6/15/18 19:00,AmBe11012,vandalism,M
59488,C650999,6/15/18 20:00,AkRu08287,theft,F
59489,C651009,6/15/18 20:00,AmRu14006,theft,M
59490,C651013,6/15/18 21:00,AkRu03841,harassment,F
59491,C651017,6/15/18 21:00,KiRu29934,theft,F
59492,C651020,6/15/18 21:00,AkRu07675,theft,F
59493,C651025,6/15/18 21:00,SoRu35388,public_intoxication,C
59494,C651037,6/15/18 22:00,KiRu25700,harassment,M
59495,C651053,6/15/18 22:00,AkRu08034,severe_assault,F
59496,C651071,6/16/18 4:00,SoRu38869,murder,F
59497,C651074,6/16/18 4:00,AkRu04024,sexual_assault,M
59498,C651077,6/16/18 6:00,AkRu07547,harassment,F
59499,C651094,6/16/18 6:00,AkRu08032,sexual_assault,F
59500,C651102,6/16/18 8:00,AkRu08107,theft,M
59501,C651108,6/16/18 8:00,SoRu38342,theft,C
59502,C651115,6/16/18 13:00,SoRu35918,theft,F
59503,C651124,6/16/18 14:00,AmDa11665,theft,M
59504,C651128,6/16/18 14:00,AkRu08107,sexual_assault,M
59505,C651148,6/16/18 14:00,KiRu30104,theft,C
59506,C651179,6/16/18 18:00,AkRu03619,theft,C
59507,C651185,6/16/18 18:00,AkRu07499,sexual_assault,F
59508,C651206,6/16/18 19:00,KiRu25706,vandalism,F
59509,C651228,6/16/18 19:00,KiRu25591,vandalism,M
59510,C651249,6/16/18 20:00,KiRu28510,sexual_assault,F
59511,C651255,6/16/18 20:00,HaRu17992,harassment,M
59512,C651259,6/16/18 21:00,AkRu06743,harassment,C
59513,C651286,6/16/18 21:00,SoRu37025,vandalism,F
59514,C651307,6/17/18 4:00,KiZu31399,public_intoxication,M
59515,C651312,6/17/18 5:00,SoRu36716,sexual_assault,F
59516,C651332,6/17/18 6:00,AmAs10315,theft,F
59517,C651338,6/17/18 6:00,SoMa33713,harassment,F
59518,C651349,6/17/18 7:00,HaRu19799,severe_assault,M
59519,C651374,6/17/18 14:00,SoRu35751,sexual_assault,M
59520,C651375,6/17/18 14:00,KiRu26976,harassment,F
59521,C651379,6/17/18 14:00,KiZu31335,severe_assault,F
59522,C651402,6/17/18 21:00,KiRu29445,severe_assault,M
59523,C651408,6/17/18 23:00,KiRu30442,harassment,F
59524,C651424,6/18/18 4:00,AmDa11878,harassment,M
59525,C651448,6/18/18 4:00,KiRu25475,harassment,F
59526,C651455,6/18/18 5:00,HaRu20458,harassment,F
59527,C651458,6/18/18 6:00,AkRu05296,severe_assault,F
59528,C651459,6/18/18 10:00,AkRu03675,harassment,F
59529,C651490,6/18/18 13:00,KiRu25340,harassment,F
59530,C651494,6/18/18 13:00,SoRu34996,harassment,F
59531,C651504,6/18/18 13:00,SoRu37843,murder,F
59532,C651509,6/18/18 17:00,AmAm09437,vandalism,M
59533,C651521,6/18/18 20:00,AkRu08337,harassment,F
59534,C651538,6/18/18 20:00,AkRu02800,vandalism,C
59535,C651540,6/18/18 23:00,AkRu03310,vandalism,F
59536,C651547,6/19/18 5:00,SoRu36298,theft,M
59537,C651569,6/19/18 6:00,SoRu37483,sexual_assault,F
59538,C651572,6/19/18 9:00,KiRu26479,harassment,F
59539,C651575,6/19/18 10:00,SoRu38331,harassment,F
59540,C651597,6/19/18 12:00,HaRu17400,theft,F
59541,C651600,6/19/18 14:00,KiZu30712,harassment,F
59542,C651631,6/19/18 14:00,KiZu31117,severe_assault,F
59543,C651633,6/19/18 16:00,SoRu37059,severe_assault,F
59544,C651638,6/19/18 17:00,KiRu27805,severe_assault,F
59545,C651650,6/19/18 17:00,AkRu02863,harassment,F
59546,C651656,6/19/18 21:00,HaRu17895,harassment,F
59547,C651657,6/19/18 21:00,HaRu20477,sexual_assault,F
59548,C651666,6/19/18 21:00,SoRu36066,theft,F
59549,C651674,6/19/18 22:00,AmPw12478,theft,F
59550,C651676,6/19/18 22:00,AmRu14449,theft,F
59551,C651698,6/19/18 22:00,HaRu20489,murder,F
59552,C651700,6/19/18 22:00,AmAs10037,sexual_assault,F
59553,C651708,6/19/18 23:00,AmBe11091,harassment,F
59554,C651711,6/20/18 4:00,SoRu37307,sexual_assault,F
59555,C651721,6/20/18 4:00,SoMa34178,sexual_assault,F
59556,C651724,6/20/18 5:00,AkRu03179,theft,F
59557,C651732,6/20/18 5:00,SoRu34728,murder,F
59558,C651744,6/20/18 5:00,KiZu30792,vandalism,C
59559,C651748,6/20/18 5:00,AkRu04318,harassment,F
59560,C651757,6/20/18 7:00,AkRu06374,harassment,F
59561,C651763,6/20/18 8:00,AkRu03183,theft,F
59562,C651767,6/20/18 10:00,AkRu03668,sexual_assault,C
59563,C651775,6/20/18 11:00,AkRu05633,sexual_assault,F
59564,C651787,6/20/18 14:00,AkRu03423,sexual_assault,F
59565,C651792,6/20/18 17:00,AkRu08629,public_intoxication,F
59566,C651801,6/20/18 18:00,AkRu03272,severe_assault,F
59567,C651805,6/20/18 19:00,SoRu37838,harassment,F
59568,C651818,6/20/18 20:00,AkRu08935,public_intoxication,C
59569,C651819,6/20/18 20:00,KiRu29271,public_intoxication,F
59570,C651829,6/20/18 20:00,SoRu34876,harassment,F
59571,C651839,6/20/18 21:00,KiRu26445,sexual_assault,F
59572,C651872,6/20/18 22:00,AmAs10336,murder,F
59573,C651875,6/21/18 4:00,AmAs10056,harassment,F
59574,C651880,6/21/18 7:00,AkRu04607,sexual_assault,F
59575,C651898,6/21/18 9:00,SoRu37956,theft,F
59576,C651900,6/21/18 13:00,AkRu04004,harassment,F
59577,C651922,6/21/18 13:00,KiRu29202,public_intoxication,F
59578,C651963,6/21/18 17:00,AkRu08194,harassment,F
59579,C651965,6/21/18 17:00,AmAm09590,murder,F
59580,C651975,6/21/18 18:00,KiZu31259,harassment,F
59581,C651977,6/21/18 20:00,KiRu30489,vandalism,M
59582,C651981,6/21/18 21:00,KiRu28632,harassment,F
59583,C651991,6/21/18 21:00,AmAb09279,vandalism,F
59584,C651995,6/21/18 21:00,KiRu27253,vandalism,F
59585,C652010,6/21/18 21:00,AkRu07095,harassment,F
59586,C652036,6/21/18 22:00,AmRu14089,harassment,M
59587,C652053,6/21/18 22:00,KiRu29075,harassment,F
59588,C652055,6/22/18 4:00,SoRu37880,harassment,F
59589,C652064,6/22/18 4:00,AkRu03466,severe_assault,C
59590,C652067,6/22/18 5:00,SoRu38876,severe_assault,F
59591,C652068,6/22/18 6:00,AmDa11694,theft,M
59592,C652071,6/22/18 6:00,HaRu20085,severe_assault,C
59593,C652075,6/22/18 7:00,AkRu03889,sexual_assault,F
59594,C652083,6/22/18 7:00,KiZu31270,theft,F
59595,C652097,6/22/18 8:00,KiRu28772,severe_assault,M
59596,C652145,6/22/18 9:00,SoRu37529,sexual_assault,F
59597,C652160,6/22/18 9:00,HaRu18201,harassment,F
59598,C652167,6/22/18 9:00,KiZu30950,harassment,F
59599,C652168,6/22/18 9:00,KiZu31309,public_intoxication,M
59600,C652175,6/22/18 10:00,AmRu13396,murder,M
59601,C652187,6/22/18 12:00,SoRu35095,public_intoxication,F
59602,C652193,6/22/18 14:00,KiZu31026,public_intoxication,M
59603,C652212,6/22/18 15:00,KiRu30098,murder,F
59604,C652225,6/22/18 15:00,KiMr24662,harassment,C
59605,C652244,6/22/18 16:00,HaRu19237,murder,F
59606,C652246,6/22/18 17:00,AkRu08450,sexual_assault,F
59607,C652259,6/22/18 18:00,HaRu17498,theft,F
59608,C652290,6/22/18 18:00,KiRu26760,severe_assault,F
59609,C652292,6/22/18 19:00,AmBe11056,vandalism,C
59610,C652312,6/22/18 19:00,AmRu14733,harassment,F
59611,C652323,6/22/18 19:00,AmRu13207,harassment,M
59612,C652324,6/22/18 19:00,KiRu26899,harassment,F
59613,C652334,6/22/18 21:00,AmPw12473,theft,M
59614,C652349,6/22/18 22:00,AkRu07440,harassment,M
59615,C652374,6/22/18 23:00,KiRu29023,sexual_assault,F
59616,C652379,6/23/18 4:00,KiRu29992,theft,M
59617,C652398,6/23/18 5:00,KiRu27805,harassment,M
59618,C652400,6/23/18 5:00,AkRu03675,theft,M
59619,C652431,6/23/18 7:00,KiRu26333,public_intoxication,M
59620,C652444,6/23/18 8:00,AmRu14688,severe_assault,M
59621,C652450,6/23/18 8:00,SoRu34853,theft,M
59622,C652455,6/23/18 9:00,KiRu26276,theft,F
59623,C652471,6/23/18 11:00,HaRu20589,harassment,F
59624,C652484,6/23/18 13:00,AmAb09088,severe_assault,M
59625,C652487,6/23/18 14:00,SoRu38731,theft,M
59626,C652494,6/23/18 15:00,KiZu31296,vandalism,M
59627,C652496,6/23/18 16:00,AmRu14449,public_intoxication,M
59628,C652508,6/23/18 17:00,KiZu31047,harassment,M
59629,C652524,6/23/18 17:00,KiRu28051,vandalism,M
59630,C652538,6/23/18 18:00,KiRu26936,sexual_assault,M
59631,C652552,6/23/18 18:00,AkRu04598,sexual_assault,M
59632,C652566,6/23/18 19:00,SoRu38731,murder,F
59633,C652567,6/23/18 20:00,HaRu17537,harassment,M
59634,C652571,6/23/18 20:00,HaRu17668,murder,F
59635,C652576,6/23/18 22:00,AkRu04517,theft,F
