source_id,type_of_water_source,number_of_people_served,priority_status
SoRu36504224,well,166,HIGH (Requires Pollution Check)
SoRu36505224,well,230,HIGH (Requires Pollution Check)
SoRu36506224,river,994,CRITICAL
SoRu36507224,well,350,HIGH (Requires Pollution Check)
SoRu36508224,tap_in_home_broken,754,CRITICAL
SoRu36509224,tap_in_home_broken,480,CRITICAL
SoRu36510224,river,566,CRITICAL
SoRu36511224,river,520,CRITICAL
SoRu36512224,well,304,HIGH (Requires Pollution Check)
SoRu36513224,tap_in_home_broken,998,CRITICAL
SoRu36514224,shared_tap,1446,STANDARD
SoRu36515224,river,712,CRITICAL
SoRu36516224,well,324,HIGH (Requires Pollution Check)
SoRu36517224,tap_in_home,506,STANDARD
SoRu36518224,tap_in_home,506,STANDARD
SoRu36519224,tap_in_home,660,STANDARD
SoRu36520224,river,494,CRITICAL
SoRu36521224,tap_in_home,832,STANDARD
SoRu36522224,shared_tap,2558,STANDARD
SoRu36523224,shared_tap,428,STANDARD
SoRu36524224,shared_tap,1932,STANDARD
SoRu36525224,tap_in_home_broken,382,CRITICAL
SoRu36526224,shared_tap,948,STANDARD
SoRu36527224,tap_in_home_broken,344,CRITICAL
SoRu36528224,shared_tap,1682,STANDARD
SoRu36529224,well,200,HIGH (Requires Pollution Check)
SoRu36530224,well,164,HIGH (Requires Pollution Check)
SoRu36531224,shared_tap,1422,STANDARD
SoRu36532224,well,300,HIGH (Requires Pollution Check)
SoRu36533224,shared_tap,3144,STANDARD
SoRu36534224,tap_in_home_broken,414,CRITICAL
SoRu36535224,tap_in_home,600,STANDARD
SoRu36536224,well,266,HIGH (Requires Pollution Check)
SoRu36537224,well,366,HIGH (Requires Pollution Check)
SoRu36538224,river,630,CRITICAL
SoRu36539224,shared_tap,3590,STANDARD
SoRu36540224,river,412,CRITICAL
SoRu36541224,shared_tap,292,STANDARD
SoRu36542224,well,298,HIGH (Requires Pollution Check)
SoRu36543224,shared_tap,2766,STANDARD
SoRu36544224,shared_tap,504,STANDARD
SoRu36545224,well,322,HIGH (Requires Pollution Check)
SoRu36546224,tap_in_home,306,STANDARD
SoRu36547224,tap_in_home,822,STANDARD
SoRu36548224,well,308,HIGH (Requires Pollution Check)
SoRu36549224,tap_in_home,760,STANDARD
SoRu36550224,well,354,HIGH (Requires Pollution Check)
SoRu36551224,tap_in_home,904,STANDARD
SoRu36552224,shared_tap,660,STANDARD
SoRu36553224,well,362,HIGH (Requires Pollution Check)
SoRu36554224,well,202,HIGH (Requires Pollution Check)
SoRu36555224,tap_in_home,538,STANDARD
SoRu36556224,tap_in_home,500,STANDARD
SoRu36557224,river,830,CRITICAL
SoRu36558224,tap_in_home_broken,430,CRITICAL
SoRu36559224,shared_tap,2054,STANDARD
SoRu36560224,well,246,HIGH (Requires Pollution Check)
SoRu36561224,river,906,CRITICAL
SoRu36562224,well,230,HIGH (Requires Pollution Check)
SoRu36563224,tap_in_home_broken,524,CRITICAL
SoRu36564224,well,386,HIGH (Requires Pollution Check)
SoRu36565224,tap_in_home,300,STANDARD
SoRu36566224,shared_tap,2628,STANDARD
SoRu36567224,shared_tap,3016,STANDARD
SoRu36568224,well,250,HIGH (Requires Pollution Check)
SoRu36569224,well,196,HIGH (Requires Pollution Check)
SoRu36570224,river,864,CRITICAL
SoRu36571224,well,170,HIGH (Requires Pollution Check)
SoRu36572224,well,368,HIGH (Requires Pollution Check)
SoRu36573224,tap_in_home_broken,774,CRITICAL
SoRu36574224,well,200,HIGH (Requires Pollution Check)
SoRu36575224,well,238,HIGH (Requires Pollution Check)
SoRu36576224,shared_tap,1182,STANDARD
SoRu36577224,river,694,CRITICAL
SoRu36578224,well,214,HIGH (Requires Pollution Check)
SoRu36579224,tap_in_home_broken,306,CRITICAL
SoRu36580224,shared_tap,3002,STANDARD
SoRu36581224,river,560,CRITICAL
SoRu36582224,tap_in_home_broken,356,CRITICAL
SoRu36583224,shared_tap,2748,STANDARD
SoRu36584224,well,164,HIGH (Requires Pollution Check)
SoRu36585224,river,844,CRITICAL
SoRu36586224,well,388,HIGH (Requires Pollution Check)
SoRu36587224,shared_tap,2920,STANDARD
SoRu36588224,tap_in_home,818,STANDARD
SoRu36589224,well,306,HIGH (Requires Pollution Check)
SoRu36590224,tap_in_home_broken,648,CRITICAL
SoRu36591224,river,634,CRITICAL
SoRu36592224,river,718,CRITICAL
SoRu36593224,tap_in_home_broken,840,CRITICAL
SoRu36594224,tap_in_home_broken,704,CRITICAL
SoRu36595224,river,692,CRITICAL
SoRu36596224,well,388,HIGH (Requires Pollution Check)
SoRu36597224,well,326,HIGH (Requires Pollution Check)
SoRu36598224,well,210,HIGH (Requires Pollution Check)
SoRu36599224,river,556,CRITICAL
SoRu36600224,shared_tap,3384,STANDARD
SoRu36601224,tap_in_home,534,STANDARD
SoRu36602224,well,380,HIGH (Requires Pollution Check)
SoRu36603224,well,260,HIGH (Requires Pollution Check)
SoRu36604224,tap_in_home,902,STANDARD
SoRu36605224,river,478,CRITICAL
SoRu36606224,well,322,HIGH (Requires Pollution Check)
SoRu36607224,tap_in_home_broken,854,CRITICAL
SoRu36608224,tap_in_home,724,STANDARD
SoRu36609224,well,382,HIGH (Requires Pollution Check)
SoRu36610224,well,168,HIGH (Requires Pollution Check)
SoRu36611224,tap_in_home,354,STANDARD
SoRu36612224,river,406,CRITICAL
SoRu36613224,shared_tap,454,STANDARD
SoRu36614224,tap_in_home_broken,728,CRITICAL
SoRu36615224,shared_tap,2620,STANDARD
SoRu36616224,river,522,CRITICAL
SoRu36617224,well,200,HIGH (Requires Pollution Check)
SoRu36618224,well,258,HIGH (Requires Pollution Check)
SoRu36619224,well,164,HIGH (Requires Pollution Check)
SoRu36620224,river,680,CRITICAL
SoRu36621224,river,484,CRITICAL
SoRu36622224,shared_tap,968,STANDARD
SoRu36623224,well,298,HIGH (Requires Pollution Check)
SoRu36624224,tap_in_home,492,STANDARD
SoRu36625224,tap_in_home_broken,798,CRITICAL
SoRu36626224,river,522,CRITICAL
SoRu36627224,tap_in_home_broken,398,CRITICAL
SoRu36628224,well,308,HIGH (Requires Pollution Check)
SoRu36629224,river,476,CRITICAL
SoRu36630224,river,820,CRITICAL
SoRu36631224,shared_tap,3198,STANDARD
SoRu36632224,river,778,CRITICAL
SoRu36633224,well,220,HIGH (Requires Pollution Check)
SoRu36634224,shared_tap,2588,STANDARD
SoRu36635224,shared_tap,1982,STANDARD
SoRu36636224,shared_tap,1794,STANDARD
SoRu36637224,well,364,HIGH (Requires Pollution Check)
SoRu36638224,well,336,HIGH (Requires Pollution Check)
SoRu36639224,well,190,HIGH (Requires Pollution Check)
SoRu36640224,tap_in_home_broken,780,CRITICAL
SoRu36641224,well,258,HIGH (Requires Pollution Check)
SoRu36642224,tap_in_home,328,STANDARD
SoRu36643224,river,482,CRITICAL
SoRu36644224,well,392,HIGH (Requires Pollution Check)
SoRu36645224,tap_in_home,836,STANDARD
SoRu36646224,river,512,CRITICAL
SoRu36647224,tap_in_home,628,STANDARD
SoRu36648224,tap_in_home_broken,602,CRITICAL
SoRu36649224,well,362,HIGH (Requires Pollution Check)
SoRu36650224,tap_in_home,406,STANDARD
SoRu36651224,well,182,HIGH (Requires Pollution Check)
SoRu36652224,tap_in_home_broken,600,CRITICAL
SoRu36653224,well,280,HIGH (Requires Pollution Check)
SoRu36654224,shared_tap,1216,STANDARD
SoRu36655224,tap_in_home_broken,898,CRITICAL
SoRu36656224,well,326,HIGH (Requires Pollution Check)
SoRu36657224,well,248,HIGH (Requires Pollution Check)
SoRu36658224,shared_tap,1880,STANDARD
SoRu36659224,tap_in_home_broken,868,CRITICAL
SoRu36660224,river,550,CRITICAL
SoRu36661224,river,730,CRITICAL
SoRu36662224,river,968,CRITICAL
SoRu36663224,river,824,CRITICAL
SoRu36664224,well,220,HIGH (Requires Pollution Check)
SoRu36665224,well,294,HIGH (Requires Pollution Check)
SoRu36666224,river,982,CRITICAL
SoRu36667224,tap_in_home,758,STANDARD
SoRu36668224,tap_in_home,622,STANDARD
SoRu36669224,tap_in_home_broken,538,CRITICAL
SoRu36670224,well,166,HIGH (Requires Pollution Check)
SoRu36671224,tap_in_home,782,STANDARD
SoRu36672224,tap_in_home,894,STANDARD
SoRu36673224,shared_tap,956,STANDARD
SoRu36674224,well,276,HIGH (Requires Pollution Check)
SoRu36675224,tap_in_home,810,STANDARD
SoRu36676224,river,642,CRITICAL
SoRu36677224,well,238,HIGH (Requires Pollution Check)
SoRu36678224,shared_tap,608,STANDARD
SoRu36679224,well,206,HIGH (Requires Pollution Check)
SoRu36680224,shared_tap,258,STANDARD
SoRu36681224,shared_tap,262,STANDARD
SoRu36682224,well,378,HIGH (Requires Pollution Check)
SoRu36683224,tap_in_home,454,STANDARD
SoRu36684224,shared_tap,208,STANDARD
SoRu36685224,river,628,CRITICAL
SoRu36686224,tap_in_home_broken,886,CRITICAL
SoRu36687224,shared_tap,3988,STANDARD
SoRu36688224,tap_in_home_broken,834,CRITICAL
SoRu36689224,river,668,CRITICAL
SoRu36690224,tap_in_home_broken,636,CRITICAL
SoRu36691224,well,312,HIGH (Requires Pollution Check)
SoRu36692224,river,736,CRITICAL
SoRu36693224,river,896,CRITICAL
SoRu36694224,river,816,CRITICAL
SoRu36695224,river,552,CRITICAL
SoRu36696224,well,308,HIGH (Requires Pollution Check)
SoRu36697224,well,178,HIGH (Requires Pollution Check)
SoRu36698224,well,378,HIGH (Requires Pollution Check)
SoRu36699224,river,788,CRITICAL
SoRu36700224,river,892,CRITICAL
SoRu36701224,well,326,HIGH (Requires Pollution Check)
SoRu36702224,well,256,HIGH (Requires Pollution Check)
SoRu36703224,tap_in_home,638,STANDARD
SoRu36704224,river,780,CRITICAL
SoRu36705224,shared_tap,2616,STANDARD
SoRu36706224,tap_in_home,682,STANDARD
SoRu36707224,well,168,HIGH (Requires Pollution Check)
SoRu36708224,shared_tap,2098,STANDARD
SoRu36709224,shared_tap,3402,STANDARD
SoRu36710224,river,592,CRITICAL
SoRu36711224,tap_in_home_broken,476,CRITICAL
SoRu36712224,well,266,HIGH (Requires Pollution Check)
SoRu36713224,well,360,HIGH (Requires Pollution Check)
SoRu36714224,river,968,CRITICAL
SoRu36715224,river,898,CRITICAL
SoRu36716224,shared_tap,3758,STANDARD
SoRu36717224,well,228,HIGH (Requires Pollution Check)
SoRu36718224,river,590,CRITICAL
SoRu36719224,river,706,CRITICAL
SoRu36720224,well,304,HIGH (Requires Pollution Check)
SoRu36721224,shared_tap,2572,STANDARD
SoRu36722224,tap_in_home_broken,872,CRITICAL
SoRu36723224,tap_in_home,394,STANDARD
SoRu36724224,well,370,HIGH (Requires Pollution Check)
SoRu36725224,shared_tap,2100,STANDARD
SoRu36726224,shared_tap,3770,STANDARD
SoRu36727224,well,358,HIGH (Requires Pollution Check)
SoRu36728224,well,350,HIGH (Requires Pollution Check)
SoRu36729224,shared_tap,2620,STANDARD
SoRu36730224,well,264,HIGH (Requires Pollution Check)
SoRu36731224,well,178,HIGH (Requires Pollution Check)
SoRu36732224,well,178,HIGH (Requires Pollution Check)
SoRu36733224,shared_tap,832,STANDARD
SoRu36734224,tap_in_home,368,STANDARD
SoRu36735224,river,528,CRITICAL
SoRu36736224,shared_tap,2020,STANDARD
SoRu36737224,shared_tap,1672,STANDARD
SoRu36738224,well,256,HIGH (Requires Pollution Check)
SoRu36739224,shared_tap,3818,STANDARD
SoRu36740224,shared_tap,2080,STANDARD
SoRu36741224,shared_tap,3546,STANDARD
SoRu36742224,shared_tap,2668,STANDARD
SoRu36743224,well,366,HIGH (Requires Pollution Check)
SoRu36744224,river,960,CRITICAL
SoRu36745224,river,846,CRITICAL
SoRu36746224,well,200,HIGH (Requires Pollution Check)
SoRu36747224,river,944,CRITICAL
SoRu36748224,tap_in_home,430,STANDARD
SoRu36749224,river,772,CRITICAL
SoRu36750224,river,726,CRITICAL
SoRu36751224,well,258,HIGH (Requires Pollution Check)
SoRu36752224,well,322,HIGH (Requires Pollution Check)
SoRu36753224,well,214,HIGH (Requires Pollution Check)
SoRu36754224,tap_in_home,446,STANDARD
SoRu36755224,well,248,HIGH (Requires Pollution Check)
SoRu36756224,well,206,HIGH (Requires Pollution Check)
SoRu36757224,well,348,HIGH (Requires Pollution Check)
SoRu36758224,shared_tap,1866,STANDARD
SoRu36759224,tap_in_home,388,STANDARD
SoRu36760224,river,508,CRITICAL
SoRu36761224,tap_in_home,968,STANDARD
SoRu36762224,river,538,CRITICAL
SoRu36763224,river,554,CRITICAL
SoRu36764224,tap_in_home_broken,728,CRITICAL
SoRu36765224,shared_tap,3300,STANDARD
SoRu36766224,river,592,CRITICAL
SoRu36767224,shared_tap,3554,STANDARD
SoRu36768224,well,344,HIGH (Requires Pollution Check)
SoRu36769224,tap_in_home_broken,736,CRITICAL
SoRu36770224,shared_tap,702,STANDARD
SoRu36771224,tap_in_home,806,STANDARD
SoRu36772224,well,172,HIGH (Requires Pollution Check)
SoRu36773224,well,320,HIGH (Requires Pollution Check)
SoRu36774224,well,398,HIGH (Requires Pollution Check)
SoRu36775224,river,864,CRITICAL
SoRu36776224,well,262,HIGH (Requires Pollution Check)
SoRu36777224,tap_in_home_broken,390,CRITICAL
SoRu36778224,river,886,CRITICAL
SoRu36779224,well,256,HIGH (Requires Pollution Check)
SoRu36780224,well,298,HIGH (Requires Pollution Check)
SoRu36781224,tap_in_home_broken,438,CRITICAL
SoRu36782224,shared_tap,3974,STANDARD
SoRu36783224,river,448,CRITICAL
SoRu36784224,well,334,HIGH (Requires Pollution Check)
SoRu36785224,shared_tap,3306,STANDARD
SoRu36786224,well,300,HIGH (Requires Pollution Check)
SoRu36787224,shared_tap,1830,STANDARD
SoRu36788224,shared_tap,1158,STANDARD
SoRu36789224,well,334,HIGH (Requires Pollution Check)
SoRu36790224,shared_tap,2004,STANDARD
SoRu36791224,river,998,CRITICAL
SoRu36792224,tap_in_home,390,STANDARD
SoRu36793224,shared_tap,218,STANDARD
SoRu36794224,shared_tap,2744,STANDARD
SoRu36795224,shared_tap,3508,STANDARD
SoRu36796224,well,300,HIGH (Requires Pollution Check)
SoRu36797224,tap_in_home,412,STANDARD
SoRu36798224,well,362,HIGH (Requires Pollution Check)
SoRu36799224,well,372,HIGH (Requires Pollution Check)
SoRu36800224,well,224,HIGH (Requires Pollution Check)
SoRu36801224,well,332,HIGH (Requires Pollution Check)
SoRu36802224,river,598,CRITICAL
SoRu36803224,tap_in_home_broken,532,CRITICAL
SoRu36804224,shared_tap,2238,STANDARD
SoRu36805224,river,936,CRITICAL
SoRu36806224,well,214,HIGH (Requires Pollution Check)
SoRu36807224,river,954,CRITICAL
SoRu36808224,tap_in_home,500,STANDARD
SoRu36809224,river,552,CRITICAL
SoRu36810224,river,880,CRITICAL
SoRu36811224,well,328,HIGH (Requires Pollution Check)
SoRu36812224,shared_tap,3836,STANDARD
SoRu36813224,well,388,HIGH (Requires Pollution Check)
SoRu36814224,river,730,CRITICAL
SoRu36815224,river,820,CRITICAL
SoRu36816224,shared_tap,3638,STANDARD
SoRu36817224,tap_in_home,442,STANDARD
SoRu36818224,river,728,CRITICAL
SoRu36819224,shared_tap,3816,STANDARD
SoRu36820224,shared_tap,3654,STANDARD
SoRu36821224,well,308,HIGH (Requires Pollution Check)
SoRu36822224,tap_in_home_broken,536,CRITICAL
SoRu36823224,tap_in_home,388,STANDARD
SoRu36824224,shared_tap,1564,STANDARD
SoRu36825224,tap_in_home,614,STANDARD
SoRu36826224,river,890,CRITICAL
SoRu36827224,tap_in_home_broken,416,CRITICAL
SoRu36828224,well,292,HIGH (Requires Pollution Check)
SoRu36829224,well,350,HIGH (Requires Pollution Check)
SoRu36830224,tap_in_home_broken,340,CRITICAL
SoRu36831224,well,326,HIGH (Requires Pollution Check)
SoRu36832224,well,202,HIGH (Requires Pollution Check)
SoRu36833224,tap_in_home,622,STANDARD
SoRu36834224,well,256,HIGH (Requires Pollution Check)
SoRu36835224,tap_in_home,932,STANDARD
SoRu36836224,river,928,CRITICAL
SoRu36837224,well,396,HIGH (Requires Pollution Check)
SoRu36838224,well,200,HIGH (Requires Pollution Check)
SoRu36839224,shared_tap,3434,STANDARD
SoRu36840224,shared_tap,1460,STANDARD
SoRu36841224,shared_tap,600,STANDARD
SoRu36842224,well,246,HIGH (Requires Pollution Check)
SoRu36843224,shared_tap,1406,STANDARD
SoRu36844224,well,366,HIGH (Requires Pollution Check)
SoRu36845224,shared_tap,3526,STANDARD
SoRu36846224,well,374,HIGH (Requires Pollution Check)
SoRu36847224,tap_in_home,662,STANDARD
SoRu36848224,well,394,HIGH (Requires Pollution Check)
SoRu36849224,river,568,CRITICAL
SoRu36850224,tap_in_home_broken,898,CRITICAL
SoRu36851224,well,306,HIGH (Requires Pollution Check)
SoRu36852224,shared_tap,2166,STANDARD
SoRu36853224,shared_tap,2110,STANDARD
SoRu36854224,well,334,HIGH (Requires Pollution Check)
SoRu36855224,shared_tap,3136,STANDARD
SoRu36856224,river,512,CRITICAL
SoRu36857224,tap_in_home,504,STANDARD
SoRu36858224,well,258,HIGH (Requires Pollution Check)
SoRu36859224,tap_in_home_broken,850,CRITICAL
SoRu36860224,tap_in_home,834,STANDARD
SoRu36861224,river,476,CRITICAL
SoRu36862224,tap_in_home_broken,900,CRITICAL
SoRu36863224,river,972,CRITICAL
SoRu36864224,river,552,CRITICAL
SoRu36865224,tap_in_home_broken,854,CRITICAL
SoRu36866224,shared_tap,2772,STANDARD
SoRu36867224,river,948,CRITICAL
SoRu36868224,river,758,CRITICAL
SoRu36869224,tap_in_home,590,STANDARD
SoRu36870224,tap_in_home,932,STANDARD
SoRu36871224,river,986,CRITICAL
SoRu36872224,river,424,CRITICAL
SoRu36873224,river,460,CRITICAL
SoRu36874224,well,218,HIGH (Requires Pollution Check)
SoRu36875224,well,202,HIGH (Requires Pollution Check)
SoRu36876224,river,850,CRITICAL
SoRu36877224,tap_in_home,664,STANDARD
SoRu36878224,well,286,HIGH (Requires Pollution Check)
SoRu36879224,well,324,HIGH (Requires Pollution Check)
SoRu36880224,river,998,CRITICAL
SoRu36881224,tap_in_home,406,STANDARD
SoRu36882224,well,302,HIGH (Requires Pollution Check)
SoRu36883224,shared_tap,1942,STANDARD
SoRu36884224,river,788,CRITICAL
SoRu36885224,shared_tap,1512,STANDARD
SoRu36886224,well,218,HIGH (Requires Pollution Check)
SoRu36887224,well,324,HIGH (Requires Pollution Check)
SoRu36888224,well,178,HIGH (Requires Pollution Check)
SoRu36889224,shared_tap,2854,STANDARD
SoRu36890224,shared_tap,1704,STANDARD
SoRu36891224,well,246,HIGH (Requires Pollution Check)
SoRu36892224,well,396,HIGH (Requires Pollution Check)
SoRu36893224,river,648,CRITICAL
SoRu36894224,river,988,CRITICAL
SoRu36895224,tap_in_home,456,STANDARD
SoRu36896224,shared_tap,2996,STANDARD
SoRu36897224,river,758,CRITICAL
SoRu36898224,river,474,CRITICAL
SoRu36899224,well,398,HIGH (Requires Pollution Check)
SoRu36900224,tap_in_home_broken,348,CRITICAL
SoRu36901224,shared_tap,422,STANDARD
SoRu36902224,shared_tap,386,STANDARD
SoRu36903224,well,382,HIGH (Requires Pollution Check)
SoRu36904224,well,266,HIGH (Requires Pollution Check)
SoRu36905224,river,704,CRITICAL
SoRu36906224,well,278,HIGH (Requires Pollution Check)
SoRu36907224,well,236,HIGH (Requires Pollution Check)
SoRu36908224,tap_in_home,390,STANDARD
SoRu36909224,shared_tap,1036,STANDARD
SoRu36910224,river,664,CRITICAL
SoRu36911224,river,624,CRITICAL
SoRu36912224,tap_in_home_broken,770,CRITICAL
SoRu36913224,well,370,HIGH (Requires Pollution Check)
SoRu36914224,shared_tap,1838,STANDARD
SoRu36915224,tap_in_home_broken,498,CRITICAL
SoRu36916224,shared_tap,2712,STANDARD
SoRu36917224,river,972,CRITICAL
SoRu36918224,river,468,CRITICAL
SoRu36919224,well,328,HIGH (Requires Pollution Check)
SoRu36920224,river,476,CRITICAL
SoRu36921224,shared_tap,1238,STANDARD
SoRu36922224,well,216,HIGH (Requires Pollution Check)
SoRu36923224,river,806,CRITICAL
SoRu36924224,tap_in_home,632,STANDARD
SoRu36925224,well,300,HIGH (Requires Pollution Check)
SoRu36926224,well,310,HIGH (Requires Pollution Check)
SoRu36927224,well,324,HIGH (Requires Pollution Check)
SoRu36928224,tap_in_home,884,STANDARD
SoRu36929224,tap_in_home,874,STANDARD
SoRu36930224,well,396,HIGH (Requires Pollution Check)
SoRu36931224,river,796,CRITICAL
SoRu36932224,well,282,HIGH (Requires Pollution Check)
SoRu36933224,well,336,HIGH (Requires Pollution Check)
SoRu36934224,shared_tap,3508,STANDARD
SoRu36935224,well,230,HIGH (Requires Pollution Check)
SoRu36936224,shared_tap,2582,STANDARD
SoRu36937224,shared_tap,200,STANDARD
SoRu36938224,well,274,HIGH (Requires Pollution Check)
SoRu36939224,well,200,HIGH (Requires Pollution Check)
SoRu36940224,well,226,HIGH (Requires Pollution Check)
SoRu36941224,tap_in_home,748,STANDARD
SoRu36942224,tap_in_home,882,STANDARD
SoRu36943224,shared_tap,1362,STANDARD
SoRu36944224,shared_tap,3604,STANDARD
SoRu36945224,river,460,CRITICAL
SoRu36946224,shared_tap,2436,STANDARD
SoRu36947224,shared_tap,1832,STANDARD
SoRu36948224,well,278,HIGH (Requires Pollution Check)
SoRu36949224,well,172,HIGH (Requires Pollution Check)
SoRu36950224,shared_tap,488,STANDARD
SoRu36951224,shared_tap,3090,STANDARD
SoRu36952224,tap_in_home,910,STANDARD
SoRu36953224,well,304,HIGH (Requires Pollution Check)
SoRu36954224,river,726,CRITICAL
SoRu36955224,tap_in_home_broken,670,CRITICAL
SoRu36956224,river,552,CRITICAL
SoRu36957224,shared_tap,238,STANDARD
SoRu36958224,shared_tap,3250,STANDARD
SoRu36959224,well,382,HIGH (Requires Pollution Check)
SoRu36960224,tap_in_home_broken,400,CRITICAL
SoRu36961224,shared_tap,2624,STANDARD
SoRu36962224,well,302,HIGH (Requires Pollution Check)
SoRu36963224,well,332,HIGH (Requires Pollution Check)
SoRu36964224,tap_in_home,686,STANDARD
SoRu36965224,tap_in_home_broken,674,CRITICAL
SoRu36966224,well,282,HIGH (Requires Pollution Check)
SoRu36967224,shared_tap,2480,STANDARD
SoRu36968224,tap_in_home_broken,902,CRITICAL
SoRu36969224,shared_tap,2356,STANDARD
SoRu36970224,river,622,CRITICAL
SoRu36971224,well,324,HIGH (Requires Pollution Check)
SoRu36972224,river,704,CRITICAL
SoRu36973224,well,202,HIGH (Requires Pollution Check)
SoRu36974224,shared_tap,2562,STANDARD
SoRu36975224,river,614,CRITICAL
SoRu36976224,tap_in_home_broken,926,CRITICAL
